"State","St_case","Latitude","Longitud","Race","Hispanic","Per_typ","Age","Sex","Inj_sev","County","City","Month","Day","Hour","Func_sys","Drunk_dr","Body_typ","Is_Motorcycle","Race_desc","Per_type_desc","Year","Age_Cohort","Mode","County_Name"
41,410373,45.11876944,-122.9132944,"Not a Fatality (not Applicable)",0,2,999,9,0,47,0,10,26,4,1,2,2,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2019,"Unknown","Motor Vehicle","MARION"
41,410373,45.11876944,-122.9132944,"Not a Fatality (not Applicable)",0,1,55,2,2,47,0,10,26,4,1,2,14,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2019,"Age_55_64","Motor Vehicle","MARION"
41,410373,45.11876944,-122.9132944,"White",0,1,55,2,2,47,0,10,26,4,1,2,14,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2019,"Age_55_64","Motor Vehicle","MARION"
41,410373,45.11876944,-122.9132944,"Not a Fatality (not Applicable)",0,1,55,2,2,47,0,10,26,4,1,2,14,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2019,"Age_55_64","Motor Vehicle","MARION"
41,410373,45.11876944,-122.9132944,"Not a Fatality (not Applicable)",0,1,55,2,2,47,0,10,26,4,1,2,14,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2019,"Age_55_64","Motor Vehicle","MARION"
41,410373,45.11876944,-122.9132944,"Not a Fatality (not Applicable)",0,2,25,2,2,47,0,10,26,4,1,2,14,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2019,"Age_25_29","Motor Vehicle","MARION"
41,410373,45.11876944,-122.9132944,"Not a Fatality (not Applicable)",0,2,25,2,2,47,0,10,26,4,1,2,14,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2019,"Age_25_29","Motor Vehicle","MARION"
41,410373,45.11876944,-122.9132944,"Not a Fatality (not Applicable)",0,2,25,2,2,47,0,10,26,4,1,2,14,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2019,"Age_25_29","Motor Vehicle","MARION"
41,410373,45.11876944,-122.9132944,"Not a Fatality (not Applicable)",0,2,25,2,2,47,0,10,26,4,1,2,14,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2019,"Age_25_29","Motor Vehicle","MARION"
41,410373,45.11876944,-122.9132944,"Not a Fatality (not Applicable)",0,2,5,2,1,47,0,10,26,4,1,2,14,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2019,"Age_Under5","Motor Vehicle","MARION"
41,410373,45.11876944,-122.9132944,"Not a Fatality (not Applicable)",0,2,5,2,1,47,0,10,26,4,1,2,14,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2019,"Age_Under5","Motor Vehicle","MARION"
41,410373,45.11876944,-122.9132944,"Not a Fatality (not Applicable)",0,2,25,2,2,47,0,10,26,4,1,2,14,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2019,"Age_25_29","Motor Vehicle","MARION"
41,410373,45.11876944,-122.9132944,"Not a Fatality (not Applicable)",0,2,25,2,2,47,0,10,26,4,1,2,14,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2019,"Age_25_29","Motor Vehicle","MARION"
41,410373,45.11876944,-122.9132944,"Not a Fatality (not Applicable)",0,1,52,2,0,47,0,10,26,4,1,2,34,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2019,"Age_45_54","Motor Vehicle","MARION"
41,410373,45.11876944,-122.9132944,"White",0,1,52,2,0,47,0,10,26,4,1,2,34,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2019,"Age_45_54","Motor Vehicle","MARION"
41,410373,45.11876944,-122.9132944,"Not a Fatality (not Applicable)",0,1,52,2,0,47,0,10,26,4,1,2,34,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2019,"Age_45_54","Motor Vehicle","MARION"
41,410373,45.11876944,-122.9132944,"Not a Fatality (not Applicable)",0,1,52,2,0,47,0,10,26,4,1,2,34,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2019,"Age_45_54","Motor Vehicle","MARION"
41,410373,45.11876944,-122.9132944,"Not a Fatality (not Applicable)",0,2,50,2,1,47,0,10,26,4,1,2,34,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2019,"Age_45_54","Motor Vehicle","MARION"
41,410373,45.11876944,-122.9132944,"Not a Fatality (not Applicable)",0,2,50,2,1,47,0,10,26,4,1,2,34,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2019,"Age_45_54","Motor Vehicle","MARION"
41,410373,45.11876944,-122.9132944,"Not a Fatality (not Applicable)",0,2,50,2,1,47,0,10,26,4,1,2,34,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2019,"Age_45_54","Motor Vehicle","MARION"
41,410373,45.11876944,-122.9132944,"Not a Fatality (not Applicable)",0,2,50,2,1,47,0,10,26,4,1,2,34,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2019,"Age_45_54","Motor Vehicle","MARION"
41,410373,45.11876944,-122.9132944,"Not a Fatality (not Applicable)",0,2,23,2,1,47,0,10,26,4,1,2,34,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2019,"Age_20_24","Motor Vehicle","MARION"
41,410373,45.11876944,-122.9132944,"Not a Fatality (not Applicable)",0,2,23,2,1,47,0,10,26,4,1,2,34,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2019,"Age_20_24","Motor Vehicle","MARION"
41,410373,45.11876944,-122.9132944,"Not a Fatality (not Applicable)",0,2,19,1,1,47,0,10,26,4,1,2,34,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2019,"Age_18_19","Motor Vehicle","MARION"
41,410373,45.11876944,-122.9132944,"Not a Fatality (not Applicable)",0,2,19,1,1,47,0,10,26,4,1,2,34,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2019,"Age_18_19","Motor Vehicle","MARION"
41,410373,45.11876944,-122.9132944,"Not a Fatality (not Applicable)",0,2,19,2,1,47,0,10,26,4,1,2,34,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2019,"Age_18_19","Motor Vehicle","MARION"
41,410374,45.52542222,-122.8675528,"White",7,5,54,1,4,67,1000,10,28,4,3,0,NA,FALSE,"White","Pedestrian",2019,"Age_45_54","Pedestrian","WASHINGTON"
41,410374,45.52542222,-122.8675528,"Not a Fatality (not Applicable)",7,5,54,1,4,67,1000,10,28,4,3,0,NA,FALSE,"Not a Fatality (not Applicable)","Pedestrian",2019,"Age_45_54","Pedestrian","WASHINGTON"
41,410374,45.52542222,-122.8675528,"White",0,1,58,1,0,67,1000,10,28,4,3,0,4,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2019,"Age_55_64","Motor Vehicle","WASHINGTON"
41,410374,45.52542222,-122.8675528,"Not a Fatality (not Applicable)",0,1,58,1,0,67,1000,10,28,4,3,0,4,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2019,"Age_55_64","Motor Vehicle","WASHINGTON"
41,410375,43.50163333,-123.4839833,"White",7,1,57,2,4,19,0,10,28,99,7,1,6,FALSE,"White","Driver of a Motor Vehicle In-Transport",2019,"Age_55_64","Motor Vehicle","DOUGLAS"
41,410376,45.47683333,-122.396725,"Not a Fatality (not Applicable)",0,1,20,1,2,51,880,10,28,6,3,0,14,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2019,"Age_20_24","Motor Vehicle","MULTNOMAH"
41,410376,45.47683333,-122.396725,"White",0,1,20,1,2,51,880,10,28,6,3,0,14,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2019,"Age_20_24","Motor Vehicle","MULTNOMAH"
41,410376,45.47683333,-122.396725,"Not a Fatality (not Applicable)",1,1,61,1,4,51,880,10,28,6,3,0,6,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2019,"Age_55_64","Motor Vehicle","MULTNOMAH"
41,410376,45.47683333,-122.396725,"White",1,1,61,1,4,51,880,10,28,6,3,0,6,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2019,"Age_55_64","Motor Vehicle","MULTNOMAH"
41,410377,44.15593056,-123.2890083,"Black or African American",7,1,39,1,4,39,0,10,30,99,6,1,2,FALSE,"Black or African American","Driver of a Motor Vehicle In-Transport",2019,"Age_35_44","Motor Vehicle","LANE"
41,410378,45.51904444,-122.4011472,"White",7,8,68,1,4,51,880,11,1,11,4,0,NA,FALSE,"White","Person on Personal Conveyances (Since 2007)",2019,"Age_65_74","Other","MULTNOMAH"
41,410378,45.51904444,-122.4011472,"Not a Fatality (not Applicable)",7,8,68,1,4,51,880,11,1,11,4,0,NA,FALSE,"Not a Fatality (not Applicable)","Person on Personal Conveyances (Since 2007)",2019,"Age_65_74","Other","MULTNOMAH"
41,410378,45.51904444,-122.4011472,"White",0,1,51,1,0,51,880,11,1,11,4,0,34,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2019,"Age_45_54","Motor Vehicle","MULTNOMAH"
41,410378,45.51904444,-122.4011472,"Not a Fatality (not Applicable)",0,1,51,1,0,51,880,11,1,11,4,0,34,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2019,"Age_45_54","Motor Vehicle","MULTNOMAH"
41,410379,45.46351944,-122.7789333,"White",7,5,86,1,4,67,180,11,3,17,4,0,NA,FALSE,"White","Pedestrian",2019,"Age_Over_84","Pedestrian","WASHINGTON"
41,410379,45.46351944,-122.7789333,"Not a Fatality (not Applicable)",7,5,86,1,4,67,180,11,3,17,4,0,NA,FALSE,"Not a Fatality (not Applicable)","Pedestrian",2019,"Age_Over_84","Pedestrian","WASHINGTON"
41,410379,45.46351944,-122.7789333,"White",0,1,25,2,0,67,180,11,3,17,4,0,6,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2019,"Age_25_29","Motor Vehicle","WASHINGTON"
41,410379,45.46351944,-122.7789333,"Not a Fatality (not Applicable)",0,1,25,2,0,67,180,11,3,17,4,0,6,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2019,"Age_25_29","Motor Vehicle","WASHINGTON"
41,410380,45.81900278,-119.2643444,"Not a Fatality (not Applicable)",0,1,70,1,1,59,990,11,5,7,3,0,4,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2019,"Age_65_74","Motor Vehicle","UMATILLA"
41,410380,45.81900278,-119.2643444,"White",0,1,70,1,1,59,990,11,5,7,3,0,4,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2019,"Age_65_74","Motor Vehicle","UMATILLA"
41,410380,45.81900278,-119.2643444,"Not a Fatality (not Applicable)",7,1,48,1,4,59,990,11,5,7,3,0,34,FALSE,"Not a Fatality (not Applicable)","Driver of a Motor Vehicle In-Transport",2019,"Age_45_54","Motor Vehicle","UMATILLA"
41,410380,45.81900278,-119.2643444,"White",7,1,48,1,4,59,990,11,5,7,3,0,34,FALSE,"White","Driver of a Motor Vehicle In-Transport",2019,"Age_45_54","Motor Vehicle","UMATILLA"
41,410381,42.19800833,-120.6365139,"White",7,1,19,1,4,37,0,11,8,5,3,0,16,FALSE,"White","Driver of a Motor Vehicle In-Transport",2019,"Age_18_19","Motor Vehicle","LAKE"
41,410385,44.97465,-123.0014972,"White",7,5,60,2,4,47,1810,11,11,18,3,0,NA,FALSE,"White","Pedestrian",2019,"Age_55_64","Pedestrian","MARION"
41,410385,44.97465,-123.0014972,"Not a Fatality (not Applicable)",7,5,60,2,4,47,1810,11,11,18,3,0,NA,FALSE,"Not a Fatality (not Applicable)","Pedestrian",2019,"Age_55_64","Pedestrian","MARION"
41,410385,44.97465,-123.0014972,"White",0,1,19,1,0,47,1810,11,11,18,3,0,3,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2019,"Age_18_19","Motor Vehicle","MARION"
41,410385,44.97465,-123.0014972,"Not a Fatality (not Applicable)",0,1,19,1,0,47,1810,11,11,18,3,0,3,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2019,"Age_18_19","Motor Vehicle","MARION"
41,410386,45.67228889,-120.8327833,"White",4,5,33,1,4,55,0,11,11,17,1,0,NA,FALSE,"Latinx","Pedestrian",2019,"Age_30_34","Pedestrian","SHERMAN"
41,410386,45.67228889,-120.8327833,"Not a Fatality (not Applicable)",4,5,33,1,4,55,0,11,11,17,1,0,NA,FALSE,"Latinx","Pedestrian",2019,"Age_30_34","Pedestrian","SHERMAN"
41,410386,45.67228889,-120.8327833,"White",0,1,31,1,0,55,0,11,11,17,1,0,66,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2019,"Age_30_34","Motor Vehicle","SHERMAN"
41,410386,45.67228889,-120.8327833,"Not a Fatality (not Applicable)",0,1,31,1,0,55,0,11,11,17,1,0,66,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2019,"Age_30_34","Motor Vehicle","SHERMAN"
41,410388,45.54234167,-123.0733056,"White",1,5,78,1,4,67,0,11,12,6,4,0,NA,FALSE,"Latinx","Pedestrian",2019,"Age_75_84","Pedestrian","WASHINGTON"
41,410388,45.54234167,-123.0733056,"Not a Fatality (not Applicable)",1,5,78,1,4,67,0,11,12,6,4,0,NA,FALSE,"Latinx","Pedestrian",2019,"Age_75_84","Pedestrian","WASHINGTON"
41,410388,45.54234167,-123.0733056,"White",0,1,32,1,0,67,0,11,12,6,4,0,9,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2019,"Age_30_34","Motor Vehicle","WASHINGTON"
41,410388,45.54234167,-123.0733056,"Not a Fatality (not Applicable)",0,1,32,1,0,67,0,11,12,6,4,0,9,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2019,"Age_30_34","Motor Vehicle","WASHINGTON"
41,410389,43.08434722,-123.4185778,"White",7,1,58,1,4,19,0,11,13,12,6,0,34,FALSE,"White","Driver of a Motor Vehicle In-Transport",2019,"Age_55_64","Motor Vehicle","DOUGLAS"
41,410389,43.08434722,-123.4185778,"Not a Fatality (not Applicable)",7,1,58,1,4,19,0,11,13,12,6,0,34,FALSE,"Not a Fatality (not Applicable)","Driver of a Motor Vehicle In-Transport",2019,"Age_55_64","Motor Vehicle","DOUGLAS"
41,410389,43.08434722,-123.4185778,"White",0,1,28,1,1,19,0,11,13,12,6,0,61,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2019,"Age_25_29","Motor Vehicle","DOUGLAS"
41,410389,43.08434722,-123.4185778,"Not a Fatality (not Applicable)",0,1,28,1,1,19,0,11,13,12,6,0,61,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2019,"Age_25_29","Motor Vehicle","DOUGLAS"
41,410390,42.28238889,-122.8259694,"White",7,5,57,1,4,29,0,11,13,17,3,0,NA,FALSE,"White","Pedestrian",2019,"Age_55_64","Pedestrian","JACKSON"
41,410390,42.28238889,-122.8259694,"Not a Fatality (not Applicable)",7,5,57,1,4,29,0,11,13,17,3,0,NA,FALSE,"Not a Fatality (not Applicable)","Pedestrian",2019,"Age_55_64","Pedestrian","JACKSON"
41,410390,42.28238889,-122.8259694,"White",0,1,58,2,0,29,0,11,13,17,3,0,4,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2019,"Age_55_64","Motor Vehicle","JACKSON"
41,410390,42.28238889,-122.8259694,"Not a Fatality (not Applicable)",0,1,58,2,0,29,0,11,13,17,3,0,4,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2019,"Age_55_64","Motor Vehicle","JACKSON"
41,410391,44.48730833,-122.9454306,"White",6,1,27,1,4,43,0,11,14,22,5,1,2,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2019,"Age_25_29","Motor Vehicle","LINN"
41,410391,44.48730833,-122.9454306,"White",7,2,20,1,4,43,0,11,14,22,5,1,2,FALSE,"White","Passenger of a Motor Vehicle In-Transport",2019,"Age_20_24","Motor Vehicle","LINN"
41,410392,44.19463056,-122.8383222,"White",7,1,32,2,4,39,0,11,15,21,5,1,14,FALSE,"White","Driver of a Motor Vehicle In-Transport",2019,"Age_30_34","Motor Vehicle","LANE"
41,410394,45.535575,-122.587325,"White",4,1,27,1,4,51,1650,11,19,3,1,1,9,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2019,"Age_25_29","Motor Vehicle","MULTNOMAH"
41,410394,45.535575,-122.587325,"Not a Fatality (not Applicable)",4,1,27,1,4,51,1650,11,19,3,1,1,9,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2019,"Age_25_29","Motor Vehicle","MULTNOMAH"
41,410394,45.535575,-122.587325,"White",0,1,44,1,0,51,1650,11,19,3,1,1,66,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2019,"Age_35_44","Motor Vehicle","MULTNOMAH"
41,410394,45.535575,-122.587325,"Not a Fatality (not Applicable)",0,1,44,1,0,51,1650,11,19,3,1,1,66,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2019,"Age_35_44","Motor Vehicle","MULTNOMAH"
41,410395,45.54055833,-122.4153306,"White",7,5,43,1,4,51,2264,11,19,8,1,0,NA,FALSE,"White","Pedestrian",2019,"Age_35_44","Pedestrian","MULTNOMAH"
41,410395,45.54055833,-122.4153306,"Not a Fatality (not Applicable)",7,5,43,1,4,51,2264,11,19,8,1,0,NA,FALSE,"Not a Fatality (not Applicable)","Pedestrian",2019,"Age_35_44","Pedestrian","MULTNOMAH"
41,410395,45.54055833,-122.4153306,"White",0,1,34,1,1,51,2264,11,19,8,1,0,14,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2019,"Age_30_34","Motor Vehicle","MULTNOMAH"
41,410395,45.54055833,-122.4153306,"Not a Fatality (not Applicable)",0,1,34,1,1,51,2264,11,19,8,1,0,14,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2019,"Age_30_34","Motor Vehicle","MULTNOMAH"
41,410396,45.36681389,-122.1442639,"White",7,1,29,1,4,5,0,11,23,19,3,1,4,FALSE,"White","Driver of a Motor Vehicle In-Transport",2019,"Age_25_29","Motor Vehicle","CLACKAMAS"
41,410397,45.53366111,-122.4663222,"White",7,5,21,1,4,51,880,11,23,16,4,1,NA,FALSE,"White","Pedestrian",2019,"Age_20_24","Pedestrian","MULTNOMAH"
41,410397,45.53366111,-122.4663222,"Not a Fatality (not Applicable)",7,5,21,1,4,51,880,11,23,16,4,1,NA,FALSE,"Not a Fatality (not Applicable)","Pedestrian",2019,"Age_20_24","Pedestrian","MULTNOMAH"
41,410397,45.53366111,-122.4663222,"White",0,1,38,1,0,51,880,11,23,16,4,1,34,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2019,"Age_35_44","Motor Vehicle","MULTNOMAH"
41,410397,45.53366111,-122.4663222,"Not a Fatality (not Applicable)",0,1,38,1,0,51,880,11,23,16,4,1,34,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2019,"Age_35_44","Motor Vehicle","MULTNOMAH"
41,410398,43.65211667,-123.8301806,"White",7,1,38,2,4,19,0,11,25,8,3,0,2,FALSE,"White","Driver of a Motor Vehicle In-Transport",2019,"Age_35_44","Motor Vehicle","DOUGLAS"
41,410399,45.52014167,-122.9898306,"Not a Fatality (not Applicable)",0,1,46,2,1,67,1000,11,25,10,3,0,63,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2019,"Age_45_54","Motor Vehicle","WASHINGTON"
41,410399,45.52014167,-122.9898306,"Not a Fatality (not Applicable)",0,1,46,2,1,67,1000,11,25,10,3,0,63,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2019,"Age_45_54","Motor Vehicle","WASHINGTON"
41,410399,45.52014167,-122.9898306,"Not a Fatality (not Applicable)",0,1,62,1,2,67,1000,11,25,10,3,0,4,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2019,"Age_55_64","Motor Vehicle","WASHINGTON"
41,410399,45.52014167,-122.9898306,"Not a Fatality (not Applicable)",0,1,62,1,2,67,1000,11,25,10,3,0,4,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2019,"Age_55_64","Motor Vehicle","WASHINGTON"
41,410399,45.52014167,-122.9898306,"White",7,2,75,2,4,67,1000,11,25,10,3,0,4,FALSE,"White","Passenger of a Motor Vehicle In-Transport",2019,"Age_75_84","Motor Vehicle","WASHINGTON"
41,410400,43.41246389,-123.1641889,"White",7,1,54,1,4,19,0,11,25,21,6,1,34,FALSE,"White","Driver of a Motor Vehicle In-Transport",2019,"Age_45_54","Motor Vehicle","DOUGLAS"
41,410401,44.96862778,-123.2995278,"White",7,1,25,1,4,53,0,11,26,16,3,1,34,FALSE,"White","Driver of a Motor Vehicle In-Transport",2019,"Age_25_29","Motor Vehicle","POLK"
41,410401,44.96862778,-123.2995278,"Not a Fatality (not Applicable)",7,1,25,1,4,53,0,11,26,16,3,1,34,FALSE,"Not a Fatality (not Applicable)","Driver of a Motor Vehicle In-Transport",2019,"Age_25_29","Motor Vehicle","POLK"
41,410401,44.96862778,-123.2995278,"White",0,1,37,1,2,53,0,11,26,16,3,1,34,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2019,"Age_35_44","Motor Vehicle","POLK"
41,410401,44.96862778,-123.2995278,"Not a Fatality (not Applicable)",0,1,37,1,2,53,0,11,26,16,3,1,34,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2019,"Age_35_44","Motor Vehicle","POLK"
41,410401,44.96862778,-123.2995278,"Not a Fatality (not Applicable)",0,2,38,1,1,53,0,11,26,16,3,1,34,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2019,"Age_35_44","Motor Vehicle","POLK"
41,410401,44.96862778,-123.2995278,"Not a Fatality (not Applicable)",0,2,34,1,1,53,0,11,26,16,3,1,34,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2019,"Age_30_34","Motor Vehicle","POLK"
41,410402,44.95490833,-122.9589056,"Not a Fatality (not Applicable)",0,1,35,1,1,47,0,11,29,19,3,1,34,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2019,"Age_35_44","Motor Vehicle","MARION"
41,410402,44.95490833,-122.9589056,"Not a Fatality (not Applicable)",0,1,35,1,1,47,0,11,29,19,3,1,34,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2019,"Age_35_44","Motor Vehicle","MARION"
41,410402,44.95490833,-122.9589056,"Not a Fatality (not Applicable)",0,1,18,1,0,47,0,11,29,19,3,1,21,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2019,"Age_18_19","Motor Vehicle","MARION"
41,410402,44.95490833,-122.9589056,"Not a Fatality (not Applicable)",0,1,18,1,0,47,0,11,29,19,3,1,21,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2019,"Age_18_19","Motor Vehicle","MARION"
41,410402,44.95490833,-122.9589056,"White",4,2,41,1,4,47,0,11,29,19,3,1,21,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2019,"Age_35_44","Motor Vehicle","MARION"
41,410402,44.95490833,-122.9589056,"White",1,2,18,1,4,47,0,11,29,19,3,1,21,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2019,"Age_18_19","Motor Vehicle","MARION"
41,410402,44.95490833,-122.9589056,"White",4,2,39,1,4,47,0,11,29,19,3,1,21,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2019,"Age_35_44","Motor Vehicle","MARION"
41,410402,44.95490833,-122.9589056,"Not a Fatality (not Applicable)",0,2,49,1,3,47,0,11,29,19,3,1,21,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2019,"Age_45_54","Motor Vehicle","MARION"
41,410402,44.95490833,-122.9589056,"Not a Fatality (not Applicable)",0,2,16,1,2,47,0,11,29,19,3,1,21,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2019,"Age_15_17","Motor Vehicle","MARION"
41,410402,44.95490833,-122.9589056,"Not a Fatality (not Applicable)",0,2,62,1,2,47,0,11,29,19,3,1,21,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2019,"Age_55_64","Motor Vehicle","MARION"
41,410402,44.95490833,-122.9589056,"Not a Fatality (not Applicable)",0,2,29,1,2,47,0,11,29,19,3,1,21,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2019,"Age_25_29","Motor Vehicle","MARION"
41,410402,44.95490833,-122.9589056,"Not a Fatality (not Applicable)",0,2,17,1,2,47,0,11,29,19,3,1,21,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2019,"Age_15_17","Motor Vehicle","MARION"
41,410402,44.95490833,-122.9589056,"Not a Fatality (not Applicable)",0,2,14,1,2,47,0,11,29,19,3,1,21,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2019,"Age_10_14","Motor Vehicle","MARION"
41,410402,44.95490833,-122.9589056,"Not a Fatality (not Applicable)",0,2,16,1,2,47,0,11,29,19,3,1,21,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2019,"Age_15_17","Motor Vehicle","MARION"
41,410402,44.95490833,-122.9589056,"Not a Fatality (not Applicable)",0,2,16,1,2,47,0,11,29,19,3,1,21,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2019,"Age_15_17","Motor Vehicle","MARION"
41,410402,44.95490833,-122.9589056,"Not a Fatality (not Applicable)",0,2,999,1,0,47,0,11,29,19,3,1,21,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2019,"Unknown","Motor Vehicle","MARION"
41,410402,44.95490833,-122.9589056,"Not a Fatality (not Applicable)",0,2,999,1,0,47,0,11,29,19,3,1,21,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2019,"Unknown","Motor Vehicle","MARION"
41,410402,44.95490833,-122.9589056,"Not a Fatality (not Applicable)",0,2,999,1,0,47,0,11,29,19,3,1,21,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2019,"Unknown","Motor Vehicle","MARION"
41,410402,44.95490833,-122.9589056,"Not a Fatality (not Applicable)",0,2,999,1,0,47,0,11,29,19,3,1,21,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2019,"Unknown","Motor Vehicle","MARION"
41,410403,45.36000833,-122.3617694,"White",7,1,37,1,4,5,0,12,1,19,4,1,4,FALSE,"White","Driver of a Motor Vehicle In-Transport",2019,"Age_35_44","Motor Vehicle","CLACKAMAS"
41,410403,45.36000833,-122.3617694,"Not a Fatality (not Applicable)",7,1,37,1,4,5,0,12,1,19,4,1,4,FALSE,"Not a Fatality (not Applicable)","Driver of a Motor Vehicle In-Transport",2019,"Age_35_44","Motor Vehicle","CLACKAMAS"
41,410403,45.36000833,-122.3617694,"White",0,1,29,2,1,5,0,12,1,19,4,1,14,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2019,"Age_25_29","Motor Vehicle","CLACKAMAS"
41,410403,45.36000833,-122.3617694,"Not a Fatality (not Applicable)",0,1,29,2,1,5,0,12,1,19,4,1,14,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2019,"Age_25_29","Motor Vehicle","CLACKAMAS"
41,410403,45.36000833,-122.3617694,"Not a Fatality (not Applicable)",0,2,30,1,3,5,0,12,1,19,4,1,14,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2019,"Age_30_34","Motor Vehicle","CLACKAMAS"
41,410404,44.94080556,-123.0420917,"White",7,5,72,1,4,47,1810,12,4,10,3,0,NA,FALSE,"White","Pedestrian",2019,"Age_65_74","Pedestrian","MARION"
41,410404,44.94080556,-123.0420917,"Not a Fatality (not Applicable)",7,5,72,1,4,47,1810,12,4,10,3,0,NA,FALSE,"Not a Fatality (not Applicable)","Pedestrian",2019,"Age_65_74","Pedestrian","MARION"
